"pr_lost";"pr_rem";"ave_pr";"amphibians";"birds";"mammals";"reptiles";"LC";"NT";"VU";"EN";"CR"
0.20067;0.79933;0.744450014137416;0.724540303272147;0.755956517422813;0.756874367147947;0.725840246273493;0.761232407531045;0.741860908581043;0.737923996175908;0.706186252771619;0.649356997971602
0.20174;0.79826;0.744389950317082;0.7245316839585;0.755871835600119;0.756792049503094;0.725794556059624;0.761142742689278;0.741832305103758;0.737900573613767;0.706176829268293;0.649349898580122
0.2028;0.7972;0.744329522963202;0.724521947326417;0.75578596247394;0.75671010688168;0.725751458198315;0.761051742555748;0.741804262478968;0.737882887189293;0.706166297117517;0.649341784989858
0.20387;0.79613;0.744266954800662;0.724511572226656;0.755696019060856;0.756627414213388;0.725707064160726;0.760958272132461;0.741773415591699;0.737862810707457;0.706154101995565;0.649331643002028
0.20494;0.79506;0.744205073312598;0.724501356743815;0.75560825970416;0.756541346334146;0.725666558651977;0.760865068767526;0.741743129556927;0.73784464627151;0.70614578713969;0.649321501014199
0.20602;0.79398;0.744140283556166;0.724490343176377;0.755515437307654;0.756451903243953;0.725626701231368;0.760768527173187;0.741708356702187;0.737824569789675;0.706134700665188;0.649312373225152
0.20711;0.79289;0.744073837702468;0.724479489225858;0.755419041000695;0.756363585224077;0.725582955281918;0.760668780878622;0.741677509814919;0.73780258126195;0.706125831485588;0.649304259634888
0.2082;0.7918;0.744006664781678;0.724469273743017;0.755322346867865;0.756270204387774;0.725541801685029;0.760566898117239;0.741647784632642;0.737784416826004;0.706115853658537;0.649297160243408
0.20931;0.79069;0.743937876156239;0.724458579409417;0.755223369403356;0.75617401087568;0.72550097213221;0.760463546534918;0.741615255187886;0.737762428298279;0.706105875831486;0.649287018255578
0.21041;0.78959;0.743869329886497;0.72444724660814;0.755124292663556;0.75608325520345;0.725454309786131;0.760359660835893;0.741583847448121;0.737745219885277;0.70609645232816;0.649276876267748
0.21152;0.78848;0.743797552207456;0.724434636871508;0.755020152883947;0.755984999062441;0.725413804277382;0.760251568967819;0.741553561413348;0.737721797323136;0.706087583148559;0.649268762677485
0.21265;0.78735;0.743725653350568;0.724422505985635;0.754917303683113;0.755880742546409;0.725377511341542;0.760142809453866;0.741519910263601;0.737700764818356;0.706077050997783;0.649260649087221
0.21377;0.78623;0.743655652946641;0.72440782122905;0.754817432740991;0.755782861428839;0.725340894361633;0.760037321404727;0.741486259113853;0.73768068833652;0.706065964523282;0.64925354969574
0.21491;0.78509;0.743580482287838;0.724392498004789;0.75471021542738;0.755679354959685;0.725297796500324;0.759924355721725;0.741447560291643;0.737660133843212;0.706054878048781;0.649243407707911
0.21606;0.78394;0.743503817102234;0.724377972865124;0.754597140871637;0.755577911119445;0.725256642903435;0.759809387101082;0.741407739764442;0.737635755258126;0.706043237250554;0.649235294117647
0.21721;0.78279;0.743423960899947;0.724363926576217;0.754481286607763;0.755465029064317;0.725217757615036;0.759690012017626;0.741367358384745;0.737614244741874;0.706027716186253;0.649225152129817
0.21837;0.78163;0.743345033727835;0.724348603351955;0.754366623647374;0.755358147384211;0.725174659753727;0.7595727066364;0.74132136848009;0.737589388145315;0.706016629711752;0.649212981744422
0.21951;0.78049;0.743268085793917;0.724335195530726;0.754253846917502;0.755251640727545;0.725136746597537;0.759457804780345;0.741277621985418;0.737566921606119;0.70600332594235;0.649202839756592
0.22065;0.77935;0.743195177121622;0.724322905027933;0.754147423806215;0.755153384586537;0.725093972780298;0.759349712912271;0.741235558048233;0.737540630975143;0.705991130820399;0.649194726166329
0.2218;0.7782;0.74311774447631;0.724310295291301;0.75403663258215;0.75504725295331;0.725043421905379;0.75923501134998;0.741186763881099;0.737517208413002;0.705977827050998;0.649185598377282
0.22294;0.77706;0.743040554186695;0.724298004788508;0.753922962374665;0.754943371460716;0.72499967595593;0.759120309787689;0.74114133482894;0.737495219885277;0.705963968957871;0.649176470588235
